ID,Movie Name,Rating,Genre,Votes
6290,Behind Enemy Lines,6.4,"Action, Drama, Thriller",109066
6291,Before I Fall,6.4,"Drama, Fantasy, Mystery",54742
6292,The Serpent and the Rainbow,6.4,"Fantasy, Horror",26707
6293,Tale of Tales,6.4,"Drama, Fantasy, Horror",29867
6294,Baby Boy,6.4,"Crime, Drama, Romance",15690
6295,Daybreakers,6.4,"Action, Horror, Sci-Fi",131775
6296,How to Lose Friends & Alienate People,6.4,"Biography, Comedy, Drama",70287
6297,Explorers,6.4,"Adventure, Comedy, Family",22884
6298,The Woman in Black,6.4,"Drama, Fantasy, Horror",187991
6299,Silver Bullet,6.4,Horror,29604
6300,The Space Between Us,6.4,"Drama, Romance, Sci-Fi",54704
6301,The Great Gatsby,6.4,"Drama, Romance",25879
6302,Killer Elite,6.4,"Action, Crime, Thriller",133068
6303,Force 10 from Navarone,6.4,"Action, Drama, War",18888
6304,Injustice,6.4,"Animation, Action, Adventure",14352
6305,Little Giants,6.4,"Comedy, Family, Sport",29726
6306,Sputnik,6.4,"Drama, Horror, Mystery",25687
6307,Always,6.4,"Drama, Fantasy, Romance",31739
6308,Child 44,6.4,"Crime, Drama, History",73240
6309,Live by Night,6.4,"Action, Crime, Drama",58615
6310,The Grinch,6.4,"Animation, Comedy, Family",78194
6311,Wendell & Wild,6.4,"Animation, Adventure, Comedy",10942
6312,Kill List,6.4,"Action, Crime, Horror",42875
6313,Mayhem,6.4,"Action, Comedy, Horror",23484
6314,Beach Rats,6.4,Drama,15648
6315,New Nightmare,6.4,"Fantasy, Horror, Mystery",61171
6316,The Frozen Ground,6.4,"Biography, Crime, Drama",65220
6317,The Jackal,6.4,"Action, Crime, Drama",120699
6318,Lust Stories,6.4,"Drama, Romance",11414
6319,The Kentucky Fried Movie,6.4,Comedy,19456
6320,Repo! The Genetic Opera,6.4,"Horror, Musical, Sci-Fi",25811
6321,Remo Williams: The Adventure Begins,6.4,"Action, Adventure, Comedy",13154
6322,A Midsummer Night's Dream,6.4,"Comedy, Fantasy, Romance",26273
6323,Faster,6.4,"Action, Crime, Drama",109966
6324,London,6.4,"Drama, Romance",24093
6325,Cyrano,6.4,"Drama, Musical, Romance",13345
6326,The Raven,6.4,"Crime, Mystery, Thriller",87113
6327,"Jamón, Jamón",6.4,"Comedy, Drama, Romance",14403
6328,Compliance,6.4,"Crime, Drama, History",36039
6329,Shivers,6.4,"Horror, Sci-Fi",22247
6330,The Siege,6.4,"Action, Thriller",75461
6331,The Messenger: The Story of Joan of Arc,6.4,"Adventure, Biography, Drama",68212
6332,Blood Father,6.4,"Action, Crime, Drama",66080
6333,Shaft,6.4,"Action, Comedy, Crime",56143
6334,1492: Conquest of Paradise,6.4,"Adventure, Biography, Drama",31475
6335,Kill Your Darlings,6.4,"Biography, Drama, Romance",39767
6336,Star Trek: Insurrection,6.4,"Action, Adventure, Sci-Fi",77476
6337,The Assistant,6.4,Drama,24146
6338,When We First Met,6.4,"Comedy, Fantasy, Romance",51523
6339,Mr. Bean's Holiday,6.4,"Comedy, Family",129830
6340,The Mothman Prophecies,6.4,"Drama, Horror, Mystery",82494
6341,Brokedown Palace,6.4,"Drama, Mystery, Thriller",23464
6342,Europa Report,6.4,"Adventure, Drama, Mystery",73191
6343,Burnt Offerings,6.4,"Horror, Mystery, Thriller",12682
6344,Beauty and the Beast,6.4,"Drama, Family, Fantasy",21743
6345,Batman: The Killing Joke,6.4,"Animation, Action, Crime",59323
6346,On the Rocks,6.4,"Comedy, Drama, Romance",34048
6347,Chaos,6.4,"Action, Crime, Drama",56233
6348,Last Man Standing,6.4,"Action, Crime, Drama",59589
6349,Session 9,6.4,"Drama, Horror, Mystery",60759
6350,Tin Cup,6.4,"Comedy, Drama, Romance",51941
6351,Here Comes the Boom,6.4,"Action, Comedy, Sport",93524
6352,Spies Like Us,6.4,"Adventure, Comedy",51425
6353,Unsane,6.4,"Drama, Horror, Mystery",48244
6354,Just Cause,6.4,"Action, Crime, Drama",28323
6355,A Bigger Splash,6.4,"Drama, Music, Thriller",31545
6356,Parkland,6.4,"Drama, History, Mystery",16870
6357,War Room,6.4,Drama,15494
6358,Where the Truth Lies,6.4,"Crime, Mystery, Thriller",18423
6359,Chappaquiddick,6.4,"Biography, Drama, History",14078
6360,The Good Girl,6.4,"Drama, Romance",46260
6361,Creep 2,6.4,"Crime, Drama, Horror",29294
6362,The Water Horse,6.4,"Adventure, Family, Fantasy",42147
6363,Hellbound: Hellraiser II,6.4,"Horror, Thriller",53250
6364,The Adventures of Ford Fairlane,6.4,"Action, Adventure, Comedy",18739
6365,Black and Blue,6.4,"Action, Thriller",25265
6366,The Omega Man,6.4,"Action, Drama, Sci-Fi",32838
6367,From Paris with Love,6.4,"Action, Crime, Thriller",119442
6368,Blue Thunder,6.4,"Action, Crime, Drama",22413
6369,Bad Samaritan,6.4,"Crime, Horror, Thriller",24868
6370,The Man with the Iron Heart,6.4,"Action, Biography, Thriller",17714
6371,Phenomenon,6.4,"Drama, Fantasy, Romance",81613
6372,Kate & Leopold,6.4,"Comedy, Fantasy, Romance",86908
6373,Cake,6.4,Drama,38187
6374,The Awakening,6.4,"Drama, Horror, Mystery",67806
6375,Maniac,6.4,"Crime, Drama, Horror",18996
6376,Snitch,6.4,"Action, Drama, Thriller",90471
6377,Dirty Work,6.4,Comedy,28778
6378,Young Adam,6.4,"Crime, Drama",14370
6379,Contraband,6.4,"Action, Adventure, Crime",124698
6380,A Boy and His Dog,6.4,"Comedy, Drama, Sci-Fi",18462
6381,Every Day,6.4,"Drama, Fantasy, Romance",22691
6382,Extraordinary Measures,6.4,Drama,17408
6383,Asoka,6.4,"Action, Biography, Drama",14623
6384,It Could Happen to You,6.4,"Comedy, Drama, Romance",41906
6385,Hours,6.4,"Drama, Thriller",30254
6386,Mary Shelley,6.4,"Biography, Drama, History",16786
6387,Brainstorm,6.4,"Sci-Fi, Thriller",12488
6388,Tom Jones,6.4,"Adventure, Comedy, History",13741
6389,The Personal History of David Copperfield,6.4,"Comedy, Drama",21329
6390,The Souvenir,6.4,"Drama, Romance",13713
6391,Red Joan,6.4,"Biography, Drama, History",13580
6392,Best of the Best,6.4,"Action, Drama, Sport",14698
6393,Not Without My Daughter,6.4,"Drama, Thriller",13964
6394,Forsaken,6.4,"Action, Drama, Western",13107
6395,Muppets Most Wanted,6.4,"Adventure, Comedy, Crime",35890
6396,Archive,6.4,"Drama, Mystery, Sci-Fi",24648
6397,Into the Night,6.4,"Action, Comedy, Crime",13063
6398,The Congress,6.4,"Animation, Drama, Sci-Fi",19324
6399,Ghost Stories,6.4,"Drama, Horror",35682
6400,How I Live Now,6.4,"Action, Adventure, Drama",31251
6401,When a Stranger Calls,6.4,"Horror, Mystery, Thriller",13283
6402,Love & Friendship,6.4,"Comedy, Drama, Romance",25719
6403,The Experiment,6.4,"Drama, Thriller",56069
6404,The Rover,6.4,"Action, Crime, Drama",49849
6405,"Greystoke: The Legend of Tarzan, Lord of the Apes",6.4,"Adventure, Drama",20679
6406,The Inbetweeners 2,6.4,Comedy,45322
6407,Basic,6.4,"Action, Crime, Drama",64574
6408,The Survivalist,6.4,"Drama, Sci-Fi, Thriller",18049
6409,The Prophecy,6.4,"Action, Crime, Drama",32198
6410,Dirty Girl,6.4,"Comedy, Drama",11096
6411,Under Suspicion,6.4,"Crime, Drama, Thriller",26762
6412,The Joneses,6.4,"Comedy, Drama",41151
6413,Hunter Hunter,6.4,"Drama, Horror, Mystery",11950
6414,Certain Women,6.4,Drama,14106
6415,Pacific Heights,6.4,Thriller,21624
6416,The Housemaid,6.4,"Drama, Thriller",11746
6417,Final Fantasy: The Spirits Within,6.4,"Animation, Action, Adventure",83094
6418,Step Up Revolution,6.4,"Drama, Music, Romance",57239
6419,Choke,6.4,"Comedy, Drama",33079
6420,Dead Man Down,6.4,"Action, Crime, Drama",69158
6421,The Iron Lady,6.4,"Biography, Drama",111605
6422,Stand Up Guys,6.4,"Comedy, Crime, Thriller",56676
6423,Fireproof,6.4,"Drama, Romance",23495
6424,Be Kind Rewind,6.4,Comedy,92572
6425,The Willoughbys,6.4,"Animation, Adventure, Comedy",20382
6426,Severance,6.4,"Comedy, Horror",39807
6427,Grudge Match,6.4,"Comedy, Drama, Sport",61775
6428,Ginger Snaps 2: Unleashed,6.4,"Horror, Thriller",14607
6429,Mean Machine,6.4,"Comedy, Crime, Drama",40703
6430,Shampoo,6.4,"Comedy, Drama",13461
6431,The Company You Keep,6.4,"Drama, Thriller",34294
6432,Fierce Creatures,6.4,Comedy,25132
6433,Our Idiot Brother,6.4,"Comedy, Drama",89405
6434,I Love You to Death,6.4,"Comedy, Crime",15039
6435,Laggies,6.4,"Comedy, Drama, Romance",45050
6436,The Other Sister,6.4,"Comedy, Drama, Romance",12791
6437,The High Note,6.4,"Drama, Music, Romance",12656
6438,Kajillionaire,6.4,"Comedy, Crime, Drama",20697
6439,Blood Work,6.4,"Action, Crime, Drama",46413
6440,The Night Before,6.4,"Comedy, Fantasy",78855
6441,Charlie St. Cloud,6.4,"Drama, Fantasy, Romance",63599
6442,Big Business,6.4,Comedy,14871
6443,Pretty Persuasion,6.4,"Comedy, Drama",10651
6444,The Devil's Candy,6.4,"Drama, Horror, Thriller",20480
6445,The Ottoman Lieutenant,6.4,"Drama, War",26263
6446,Black Sea,6.4,"Adventure, Drama, Thriller",39662
6447,Rules of Engagement,6.4,"Drama, Thriller, War",49104
6448,Unlawful Entry,6.4,"Crime, Drama, Thriller",17968
6449,The Occupant,6.4,"Drama, Thriller",18782
6450,Alps,6.4,Drama,12417
6451,Mississippi Grind,6.4,"Comedy, Drama",25085
6452,Crazy/Beautiful,6.4,"Drama, Romance",25214
6453,Chances Are,6.4,"Comedy, Fantasy, Romance",13233
6454,Big Trouble,6.4,"Comedy, Crime, Thriller",21245
6455,Switchback,6.4,"Crime, Mystery, Thriller",14695
6456,Enigma,6.4,"Drama, Mystery, Romance",21526
6457,Blow the Man Down,6.4,"Comedy, Crime, Drama",11361
6458,The Invisible Guardian,6.4,"Crime, Thriller",16807
6459,The Gauntlet,6.4,"Action, Crime, Thriller",24257
6460,CJ7,6.4,"Adventure, Comedy, Drama",16518
6461,The Yards,6.4,"Crime, Drama, Romance",22195
6462,Top Five,6.4,"Comedy, Romance",27166
6463,Fireflies in the Garden,6.4,Drama,13292
6464,Message from the King,6.4,"Action, Crime, Drama",17321
6465,Son of a Gun,6.4,"Action, Crime, Drama",28872
6466,Factory Girl,6.4,"Biography, Drama",21989
6467,Flawless,6.4,"Crime, Drama",19331
6468,Black Widow,6.4,"Crime, Drama, Thriller",10448
6469,Youth in Revolt,6.4,"Comedy, Drama, Romance",75290
6470,The Opposite of Sex,6.4,"Comedy, Drama, Romance",21485
6471,The Mortuary Collection,6.4,"Fantasy, Horror",13700
6472,New York Stories,6.4,"Comedy, Drama, Romance",19030
6473,The Slammin' Salmon,6.4,Comedy,14891
6474,Them,6.4,"Horror, Thriller",31377
6475,The Jazz Singer,6.4,"Drama, Music, Musical",10605
6476,Coogan's Bluff,6.4,"Action, Comedy, Crime",18016
6477,Love in the Time of Cholera,6.4,"Drama, Romance",23704
6478,Everything Must Go,6.4,Drama,52140
6479,Laurel Canyon,6.4,Drama,17178
6480,Ain't Them Bodies Saints,6.4,"Crime, Drama, Romance",22358
6481,The Interpreter,6.4,"Crime, Mystery, Thriller",109199
6482,Stake Land,6.4,"Drama, Horror, Sci-Fi",43421
6483,Thanks for Sharing,6.4,"Comedy, Drama, Romance",29021
6484,Shining Through,6.4,"Drama, Romance, Thriller",10388
6485,Don't Let Go,6.4,"Drama, Horror, Mystery",11978
6486,Crying Freeman,6.4,"Action, Crime, Thriller",13300
6487,Mark Felt: The Man Who Brought Down the White House,6.4,"Biography, Drama, History",14138
6488,In the Land of Women,6.4,"Comedy, Drama, Romance",32222
6489,Just Before I Go,6.4,"Comedy, Drama",19123
6490,Lonely Hearts,6.4,"Biography, Crime, Drama",21970
6491,Next Door,6.4,"Horror, Mystery, Thriller",10314
6492,Night Watch,6.4,"Action, Fantasy, Horror",54702
6493,Wheelman,6.4,"Action, Crime, Thriller",21542
6494,Extra Ordinary,6.4,"Comedy, Fantasy, Horror",10920
6495,Killing Zoe,6.4,"Crime, Thriller",21044
6496,Joe Kidd,6.4,Western,19892
6497,Keeping the Faith,6.4,"Comedy, Drama, Romance",52657
6498,Ideal Home,6.4,"Comedy, Drama",11242
6499,RamLeela,6.4,"Drama, Musical, Romance",21518
6500,Anna,6.4,"Drama, Mystery, Sci-Fi",24362
6501,The Heir Apparent: Largo Winch,6.4,"Action, Thriller",14475
6502,Errementari,6.4,"Adventure, Fantasy, Horror",12738
6503,Charlotte Gray,6.4,"Drama, Romance, Thriller",12899
6504,Human Nature,6.4,"Comedy, Drama",18622
6505,Ned Kelly,6.4,"Action, Adventure, Biography",27595
6506,Resident Evil: Damnation,6.4,"Animation, Action, Horror",21468
6507,Good Kill,6.4,"Drama, Thriller, War",24473
6508,Phantasm II,6.4,"Action, Fantasy, Horror",16039
6509,The Last Kiss,6.4,"Comedy, Drama, Romance",41990
6510,Mr. Destiny,6.4,"Comedy, Fantasy, Romance",12888
6511,The Package,6.4,"Action, Crime, Drama",10635
6512,Foolproof,6.4,"Action, Comedy, Crime",10812
6513,The Addiction,6.4,"Drama, Horror",10783
6514,Sleuth,6.4,"Crime, Drama, Mystery",32522
6515,Beyond Borders,6.4,"Adventure, Drama, Romance",28720
6516,Resident Evil: Degeneration,6.4,"Animation, Action, Horror",32199
6517,Down in the Valley,6.4,"Drama, Romance, Thriller",18723
6518,Tarantula,6.4,"Horror, Sci-Fi",10203
6519,Irreplaceable You,6.4,"Comedy, Drama, Romance",10057
6520,Stop-Loss,6.4,"Drama, War",20588
6521,Leaves of Grass,6.4,"Comedy, Crime, Drama",27551
6522,Unknown,6.4,"Crime, Drama, Mystery",30909
6523,Soul Men,6.4,"Comedy, Drama, Music",11345
6524,Elvis & Nixon,6.4,"Comedy, History",14690
6525,Rogue Trader,6.4,"Crime, Drama, History",10419
6526,Witching and Bitching,6.4,"Action, Adventure, Comedy",15031
6527,Evening,6.4,"Drama, Romance",13851
6528,Kid Cannabis,6.4,"Biography, Comedy, Crime",10294
6529,Shanghai,6.4,"Crime, Drama, Mystery",10064
6530,The Great Buck Howard,6.4,"Adventure, Comedy, Drama",14431
6531,Twin Dragons,6.4,"Action, Comedy",12226
6532,Avalon,6.4,"Action, Drama, Fantasy",13513
6533,Melinda and Melinda,6.4,"Comedy, Drama, Romance",32769
6534,Miles Ahead,6.4,"Biography, Drama, Music",10325
6535,Being Flynn,6.4,Drama,17607
6536,Vidocq,6.4,"Action, Crime, Fantasy",22719
6537,Day Watch,6.4,"Action, Fantasy, Horror",34926
6538,The Odd Couple II,6.4,"Adventure, Comedy",10425
6539,Extracted,6.4,"Drama, Sci-Fi",12352
6540,Nativity!,6.4,"Comedy, Family",11604
6541,You Kill Me,6.4,"Comedy, Crime, Romance",18752
6542,Kung Fu Jungle,6.4,"Action, Crime, Thriller",11580
6543,Krrish,6.4,"Action, Adventure, Sci-Fi",22681
6544,Cold Souls,6.4,"Comedy, Drama, Fantasy",10021
6545,Potiche,6.4,Comedy,11086
6546,It's a Disaster,6.4,"Comedy, Drama",11403
6547,Ashby,6.4,"Comedy, Crime, Drama",15964
6548,Criminal,6.4,"Comedy, Crime, Drama",10613
6549,Paheli,6.4,"Comedy, Drama, Fantasy",13736
6550,Nothing to Declare,6.4,Comedy,14816
6551,Henry Poole Is Here,6.4,"Comedy, Drama",12869
6552,Returner,6.4,"Action, Adventure, Sci-Fi",11440
6553,Harlock: Space Pirate,6.4,"Animation, Adventure, Sci-Fi",12623
6554,Juan of the Dead,6.4,"Action, Comedy, Horror",10738
6555,Ajab Prem Ki Ghazab Kahani,6.4,"Action, Comedy, Musical",15660
6556,Manikarnika: The Queen of Jhansi,6.4,"Action, Biography, Drama",15879
6557,Redirected,6.4,"Action, Comedy, Crime",34332
6558,Karakomik Filmler: 2 Arada,6.4,"Comedy, Drama",12883
6559,Operation Fortune: Ruse de Guerre,6.3,"Action, Comedy, Thriller",58856
6560,Girl in the Basement,6.3,"Crime, Thriller",10515
6561,Funny People,6.3,"Comedy, Drama",121431
6562,Dune,6.3,"Action, Adventure, Sci-Fi",166152
6563,The Son,6.3,Drama,10117
6564,Don't Worry Darling,6.3,"Drama, Thriller",116149
6565,Scream,6.3,"Horror, Mystery, Thriller",138169
6566,Spider-Man 3,6.3,"Action, Adventure, Sci-Fi",609667
6567,Black Adam,6.3,"Action, Adventure, Fantasy",248297
6568,The Family,6.3,"Comedy, Crime, Thriller",119978
6569,Uncharted,6.3,"Action, Adventure",229334
6570,Death on the Nile,6.3,"Crime, Drama, Mystery",162268
6571,Eternals,6.3,"Action, Adventure, Fantasy",360674
6572,Knight and Day,6.3,"Action, Adventure, Comedy",202897
6573,The King's Man,6.3,"Action, Adventure, Thriller",158674
6574,Under the Skin,6.3,"Drama, Horror, Mystery",149803
6575,She's the Man,6.3,"Comedy, Romance, Sport",166799
6576,The Last Stand,6.3,"Action, Thriller, Western",142585
6577,Red Notice,6.3,"Action, Comedy, Thriller",292079
6578,The Boss Baby,6.3,"Animation, Adventure, Comedy",133703
6579,The Angry Birds Movie,6.3,"Animation, Action, Adventure",98008
6580,Run Hide Fight,6.3,"Action, Crime, Drama",25420
6581,Tomb Raider,6.3,"Action, Adventure, Fantasy",219956
6582,Godzilla vs. Kong,6.3,"Action, Sci-Fi, Thriller",220620
6583,The Little Things,6.3,"Crime, Drama, Mystery",111987
6584,Watcher,6.3,"Drama, Horror, Thriller",32746
6585,Terminator Genisys,6.3,"Action, Adventure, Sci-Fi",284900
6586,The Many Saints of Newark,6.3,"Crime, Drama",58075
6587,The Little Rascals,6.3,"Comedy, Family, Romance",52947
6588,The Guilty,6.3,"Crime, Drama, Thriller",136003
6589,Ocean's Eight,6.3,"Action, Comedy, Crime",229862
6590,Waterworld,6.3,"Action, Adventure, Sci-Fi",202600
6591,Do Revenge,6.3,Comedy,44220
6592,Sky High,6.3,"Action, Comedy, Family",90993
6593,Ted 2,6.3,Comedy,219694
6594,Legend,6.3,"Adventure, Fantasy, Romance",69107
6595,Terminator 3: Rise of the Machines,6.3,"Action, Sci-Fi",408293
6596,Miss Congeniality,6.3,"Action, Comedy, Crime",219297
6597,Scream 2,6.3,"Horror, Mystery",197941
6598,Don't Tell Mom the Babysitter's Dead,6.3,Comedy,35760
6599,Splash,6.3,"Comedy, Fantasy, Romance",80215
6600,Polar,6.3,"Action, Thriller",94405
6601,The BFG,6.3,"Adventure, Family, Fantasy",89565
6602,13 Going on 30,6.3,"Comedy, Fantasy, Romance",202463
6603,The Babysitter,6.3,"Comedy, Horror",100569
6604,The Ritual,6.3,"Horror, Mystery, Thriller",108975
6605,Lights Out,6.3,"Horror, Mystery",135893
6606,Hustlers,6.3,"Comedy, Crime, Drama",104017
6607,The Limehouse Golem,6.3,"Crime, Mystery, Thriller",22495
6608,The Conjuring: The Devil Made Me Do It,6.3,"Horror, Mystery, Thriller",125062
6609,White House Down,6.3,"Action, Drama, Thriller",228843
6610,Billy Madison,6.3,Comedy,150260
6611,Scouts Guide to the Zombie Apocalypse,6.3,"Action, Comedy, Horror",52616
6612,Freaky,6.3,"Comedy, Horror, Thriller",65503
6613,Prospect,6.3,"Adventure, Drama, Sci-Fi",31077
6614,Neighbors,6.3,Comedy,319476
6615,St. Elmo's Fire,6.3,"Drama, Romance",44397
6616,Ghost in the Shell,6.3,"Action, Crime, Drama",221020
6617,Clerks III,6.3,"Comedy, Drama",15619
6618,Doc Hollywood,6.3,"Comedy, Drama, Romance",38869
6619,I Care a Lot,6.3,"Comedy, Crime, Drama",138235
6620,The Bodyguard,6.3,"Action, Drama, Music",141448
6621,The Change-Up,6.3,"Comedy, Fantasy",189277
6622,Mystic Pizza,6.3,"Comedy, Drama, Romance",30804
6623,Lamb,6.3,"Drama, Fantasy, Horror",32598
6624,The Shallows,6.3,"Action, Drama, Horror",138091
6625,Transporter 2,6.3,"Action, Crime, Thriller",208704
6626,Night of the Comet,6.3,"Comedy, Horror, Sci-Fi",22340
6627,Paranormal Activity,6.3,"Horror, Mystery",247525
6628,Central Intelligence,6.3,"Action, Comedy, Crime",200904
6629,King Arthur,6.3,"Action, Adventure, Drama",171939
6630,Creep,6.3,"Horror, Thriller",60911
6631,Red Dawn,6.3,"Action, Drama, Thriller",60248
6632,Jack the Giant Slayer,6.3,"Action, Adventure, Fantasy",142849
6633,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,"Adventure, Family, Fantasy",159935
6634,Bachelor Party,6.3,Comedy,41311
6635,Horrible Bosses 2,6.3,"Comedy, Crime",178829
6636,Freaky Friday,6.3,"Comedy, Family, Fantasy",145122
6637,Throw Momma from the Train,6.3,"Comedy, Crime, Thriller",38659
6638,Surrogates,6.3,"Action, Sci-Fi, Thriller",177804
6639,My Best Friend's Wedding,6.3,"Comedy, Drama, Romance",148083
6640,Shrek Forever After,6.3,"Animation, Adventure, Comedy",215201
6641,Date Night,6.3,"Comedy, Crime, Romance",167198
6642,To All the Boys: Always and Forever,6.3,"Comedy, Drama, Romance",29560
6643,Practical Magic,6.3,"Comedy, Drama, Fantasy",86851
6644,Maze Runner: The Scorch Trials,6.3,"Action, Adventure, Sci-Fi",261519
6645,Devil,6.3,"Horror, Mystery, Thriller",151722
6646,Bright,6.3,"Action, Fantasy, Thriller",195303
6647,Austenland,6.3,"Comedy, Romance",22236
6648,The Starling,6.3,"Comedy, Drama",14331
6649,Spectral,6.3,"Action, Adventure, Sci-Fi",61865
6650,Chloe,6.3,Thriller,75650
6651,Queenpins,6.3,"Comedy, Crime",16047
6652,Once Upon a Time in Mexico,6.3,"Action, Crime, Thriller",166100
6653,Death Wish,6.3,"Action, Crime, Drama",74165
6654,A View to a Kill,6.3,"Action, Adventure, Thriller",101278
6655,How the Grinch Stole Christmas,6.3,"Comedy, Family, Fantasy",268961
6656,Get Him to the Greek,6.3,"Comedy, Music",182320
6657,Guns Akimbo,6.3,"Action, Comedy, Crime",64950
6658,"Hail, Caesar!",6.3,"Comedy, Drama, Mystery",139161
6659,Goosebumps,6.3,"Adventure, Comedy, Fantasy",91901
6660,Mary Queen of Scots,6.3,"Biography, Drama, History",52789
